"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","sharpe5","sharpe6","type"
"Large_Cap: 82%,  Fixed: 18%",82,0.111198638651552,0.174002460637708,0.639063598549221,0.619001257777318,0.275370997385977,0.450026923250159,0.601228281719613,0.261184032009129,0.443610575355457,"12 Months"
"Large_Cap: 83%,  Fixed: 17%",83,0.111887644340498,0.175977247401397,0.635807446659775,0.615970242066497,0.276196142058641,0.448892108804871,0.598437575060626,0.262229723343306,0.442527581046835,"12 Months"
"Large_Cap: 84%,  Fixed: 16%",84,0.112576650029443,0.17795534654838,0.632611788367016,0.612995088289312,0.276997816965892,0.447774146279844,0.595697795070673,0.263247521264065,0.441461229322472,"12 Months"
"Large_Cap: 85%,  Fixed: 15%",85,0.113265655718388,0.179936648836533,0.629475187243741,0.610074488814403,0.27777692050752,0.446672812822006,0.593007736769714,0.264238390699684,0.440411260454145,"12 Months"
"Large_Cap: 86%,  Fixed: 14%",86,0.113954661407333,0.181921049609647,0.626396239752621,0.607207164777769,0.278534309239788,0.445587879623944,0.590366223957803,0.265203257587207,0.439377412556483,"12 Months"
"Large_Cap: 87%,  Fixed: 13%",87,0.114643667096278,0.183908448568345,0.623373575214917,0.604391866176324,0.279270800107144,0.444519113068855,0.587772108993018,0.26614301057169,0.438359422412547,"12 Months"
"Large_Cap: 88%,  Fixed: 12%",88,0.115332672785223,0.185898749554003,0.620405855671017,0.601627371852064,0.279987172544,0.443466275756022,0.585224272502423,0.267058502633581,0.437357026206195,"12 Months"
"Large_Cap: 89%,  Fixed: 11%",89,0.116021678474168,0.187891860344865,0.617491775648063,0.598912489381718,0.280684170454417,0.442429127418197,0.582721623036228,0.267950552646405,0.436369960170474,"12 Months"
"Large_Cap: 90%,  Fixed: 10%",90,0.116710684163113,0.189887692463605,0.614630061848179,0.59624605488505,0.281362504077092,0.441407425741246,0.580263096674135,0.268819946866992,0.435397961160369,"12 Months"
"Large_Cap: 91%,  Fixed: 9%",91,0.117399689852058,0.19188616099562,0.611819472769264,0.59362693276351,0.282022851742606,0.440400927095411,0.577847656591789,0.269667440360547,0.434440767157457,"12 Months"
"Large_Cap: 92%,  Fixed: 8%",92,0.118088695541004,0.193887184417403,0.609058798268899,0.591054015379546,0.282665861529483,0.439409387186648,0.575474292594336,0.270493758362902,0.433498117713246,"12 Months"
"Large_Cap: 93%,  Fixed: 7%",93,0.118777701229949,0.195890684434367,0.606346859080709,0.588526222685756,0.283292152825212,0.438432561635754,0.573142020623213,0.271299597582259,0.432569754337357,"12 Months"
"Large_Cap: 94%,  Fixed: 6%",94,0.119466706918894,0.197896585827567,0.603682506291384,0.586042501811948,0.28390231779802,0.437470206492192,0.570849882241599,0.27208562744277,0.431655420836066,"12 Months"
"Large_Cap: 95%,  Fixed: 5%",95,0.120155712607839,0.199904816308754,0.601064620785612,0.583601826617254,0.284496922784824,0.436522078688953,0.568596944103247,0.272852491272234,0.430754863606242,"12 Months"
"Large_Cap: 96%,  Fixed: 4%",96,0.120844718296784,0.201915306383276,0.59849211266528,0.581203197213586,0.285076509600458,0.435587936444133,0.56638229740888,0.273600807436201,0.429867831889171,"12 Months"
"Large_Cap: 97%,  Fixed: 3%",97,0.121533723985729,0.203927989220346,0.595963920648533,0.578845639465996,0.285641596772949,0.434667539614407,0.564205057353746,0.274331170420673,0.428994077988377,"12 Months"
"Large_Cap: 98%,  Fixed: 2%",98,0.122222729674674,0.205942800530247,0.593479011453587,0.576528204474779,0.286192680709346,0.433760650005079,0.562064362569533,0.275044151865607,0.42813335745509,"12 Months"
"Large_Cap: 99%,  Fixed: 1%",99,0.122911735363619,0.207959678448046,0.59103637917158,0.574249968043639,0.286730236796281,0.432867031640946,0.559959374563376,0.275740301551314,0.427285429244736,"12 Months"
"Large_Cap: 100%,  Fixed: 0%",100,0.123600741052565,0.209978563423447,0.588635044632193,0.572010030137625,0.287254720439222,0.431986451001824,0.557889277156356,0.276420148339812,0.426450055847405,"12 Months"
