Allocation,Spread_num,STD_DEV,RRR_mean,RRR_std,Annual_RRR_mean,Annual_RRR_std,Arith_Mean,Arith_STD_DEV,Arith_Sharpe_with,Arith_Sharpe_without,Geom_Mean,Geom_STD_DEV,Geom_Sharpe_with,Geom_Sharpe_without
Folio 62/38,62,0.117501681967478,32.0446588949354,3.63385211401796,0.122286476609337,0.00418399343718298,0.101384083978422,0.0114859592828285,0.0973495587291844,8.47552706152476,0.0948980093856353,0.0118649654460158,0.787432532766835,7.6354137897077
Folio 63/37,63,0.119003374867824,32.3445439106034,3.66600567488876,0.122635216370818,0.00418328836726521,0.102050691572168,0.0113539469967635,0.0980161663229311,8.63278350258908,0.0953941805749244,0.0117594287442111,0.781754944265564,7.74613239737897
Folio 64/36,64,0.120511849600724,32.6615680440524,3.68992261519296,0.123001726082694,0.0041713498785332,0.102717299165915,0.0112283345942843,0.0986827739166778,8.78872757914709,0.0958872685005178,0.0116595639557378,0.776152531825123,7.85476886129417
Folio 65/35,65,0.122026877436012,32.8068525898207,3.64780201855553,0.123174944231409,0.00410638877402351,0.103383906759662,0.0111093391664154,0.0993493815104245,8.9428705004135,0.0963772675928038,0.011565512399993,0.770624517738152,7.9610116528982
Folio 66/34,66,0.123548238908939,32.9299001962322,3.54967239027977,0.123328355519505,0.00398067755463142,0.104050514353408,0.0109971755130608,0.100015989104171,9.09469790542008,0.0968641720465735,0.0114774123898665,0.765170066590202,8.06454279917438
Folio 67/33,67,0.125075723399875,33.164141908427,3.51087333856102,0.123601253174575,0.00390829556975824,0.104717121947155,0.0108920546919781,0.100682596697918,9.24367344318148,0.0973479758166998,0.0113953984091775,0.759788293073909,8.16504029705924
Folio 68/32,68,0.126609128734191,33.2616072615382,3.37858103752218,0.123726777997523,0.00375265166045882,0.105383729540902,0.0107941824682735,0.101349204291665,9.38924319554099,0.0978286726135871,0.011319600265311,0.754478269057281,8.26218080292753
Folio 69/31,69,0.128148260801385,33.5235572098206,3.45103820664661,0.124015512254919,0.00380690217076351,0.106050337134648,0.0107037576813513,0.102015811885411,9.5308409366506,0.0983062558983813,0.0112501422270372,0.749239029972856,8.35564256847771
Folio 70/30,70,0.129692933192504,33.7379649752994,3.39161318568068,0.12426308648365,0.00371909268871487,0.106716944728395,0.0106209705508091,0.102682419479158,9.66789418988977,0.0987807188779267,0.0111871421588287,0.744069580588481,8.44510858375449
Folio 71/29,71,0.131242966854985,33.8466596471134,3.36598787370094,0.124387356759689,0.00368133144092789,0.107383552322142,0.0105460009472116,0.103349027072905,9.79983100610576,0.0992520544994563,0.0111307106641441,0.738968900215124,8.53026987760952
Folio 72/28,72,0.132798189764087,34.0915945434281,3.35955091518619,0.124660700579519,0.00365058781952136,0.108050159915888,0.0104790166577491,0.104015634666651,9.92608734806556,0.0997202554450007,0.0110809502510503,0.733935947402143,8.61082891616045
Folio 73/27,73,0.134358436610071,34.2880379088126,3.31238104952429,0.124882612426735,0.00358326448894612,0.108716767509635,0.0104201716802336,0.104682242260398,10.0461149271632,0.1001853141255,0.011037954534161,0.728969664165968,8.68650303133967
Folio 74/26,74,0.135923548500394,34.4190643150546,3.23531334995648,0.125034168701793,0.0034922282013511,0.109383375103382,0.0103696045814229,0.105348849854145,10.1593893023536,0.1006472226746,0.0110018074871015,0.72406897979402,8.75702780500667
Folio 75/25,75,0.137493372676154,34.5864177993456,3.26676395873999,0.12521448398624,0.00351078233665538,0.110049982697128,0.0103274369570554,0.106015457447891,10.2654180208251,0.101105972942116,0.0109725827595432,0.719232814261997,8.82216032986429
Folio 76/24,76,0.139067762242097,34.7817521432691,3.29545331100516,0.125424553752085,0.0035254549222187,0.110716590290875,0.0102937720310003,0.106682065041638,10.3637485579007,0.101561556487145,0.0109503430722398,0.714460081299207,8.88168226701332
Folio 77/23,77,0.140646575909518,34.9178191880886,3.33507747048704,0.12556812041019,0.00355925679340958,0.111383197884622,0.0102686934294397,0.107348672635385,10.4539758025712,0.102013964570798,0.0109351397024496,0.709749691133596,8.93540262171396
Folio 78/22,78,0.142229677751408,35.1757094701789,3.33012654775573,0.125846988706795,0.00353066116578321,0.112049805478368,0.0102522641629445,0.108015280229131,10.5357488367827,0.102463188148536,0.0109270120706434,0.705100552945237,8.98316016393258
Folio 79/21,79,0.143816936969262,35.3088229814339,3.40092894539877,0.125982783724294,0.00359746507177333,0.112716413072115,0.0102445258447201,0.108681887822878,10.6087767721227,0.102909217862082,0.0109259874375189,0.70051157705455,9.02482542847879
